x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.5.27,2012-05-27 0:00,NU,2012,5,27,5,,-2.3,,12.2,,0,,,M,,M,66,,0,,0,,0,,13,,58,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.5.28,2012-05-28 0:00,NU,2012,5,28,3.9,,-0.6,,8.4,,0,,,M,,M,,,0,,0,,0,,14.1,,66,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.5.29,2012-05-29 0:00,NU,2012,5,29,1.3,,-1.5,,4.1,,0,,,M,,M,,,0,,0,,0,,16.7,,80,,96,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.5.30,2012-05-30 0:00,NU,2012,5,30,1.4,,-1.5,,4.2,,0,,,M,,M,,,7,,41,,0,,16.6,,79,,96,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.5.31,2012-05-31 0:00,NU,2012,5,31,3.3,,-0.1,,6.6,,0,,,M,,M,,,9,,37,,0,,14.7,,75,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.1,2012-06-01 0:00,NU,2012,6,1,2.9,,-0.1,,5.9,,0,,,M,,M,,,0,,0,,0,,15.1,,78,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.2,2012-06-02 0:00,NU,2012,6,2,2.3,,-0.4,,4.9,,0,,,M,,M,,,0,,0,,0,,15.7,,77,,94,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.3,2012-06-03 0:00,NU,2012,6,3,2.3,,-0.1,,4.6,,0,,,M,,M,,,0,,0,,0,,15.7,,83,,97,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.4,2012-06-04 0:00,NU,2012,6,4,2.9,,-0.5,,6.3,,0,,,M,,M,,,0,,0,,0,,15.1,,78,,98,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.5,2012-06-05 0:00,NU,2012,6,5,1.7,,-1,,4.3,,0,,,M,,M,,,0,,0,,0,,16.3,,82,,98,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.6,2012-06-06 0:00,NU,2012,6,6,2.8,,-0.6,,6.2,,0,,,M,,M,,,8,,33,,0,,15.2,,74,,97,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.7,2012-06-07 0:00,NU,2012,6,7,2.5,,-0.8,,5.7,,0,,,M,,M,,,7,,33,,0,,15.5,,72,,98,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.8,2012-06-08 0:00,NU,2012,6,8,1.9,,-0.8,,4.5,,0,,,M,,M,,,0,,0,,0,,16.1,,76,,98,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.9,2012-06-09 0:00,NU,2012,6,9,2.3,,-0.9,,5.4,,0,,,M,,M,94,,0,,0,,0,,15.7,,68,,94,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.10,2012-06-10 0:00,NU,2012,6,10,2.8,,0.3,,5.3,,0,,,M,,M,,,0,,0,,0,,15.2,,74,,94,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.11,2012-06-11 0:00,NU,2012,6,11,2.4,,-0.7,,5.5,,0,,,M,,M,,,9,,32,,0,,15.6,,74,,92,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.12,2012-06-12 0:00,NU,2012,6,12,1.2,,-0.2,,2.5,,0,,,M,,M,,,9,,32,,0,,16.8,,85,,98,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.13,2012-06-13 0:00,NU,2012,6,13,5,,-0.1,,10.1,,0,,,M,,M,,,0,,0,,0,,13,,55,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.14,2012-06-14 0:00,NU,2012,6,14,7.3,,3.1,,11.5,,0,,,M,,M,,,34,,32,,0,,10.7,,59,,85,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.15,2012-06-15 0:00,NU,2012,6,15,10.1,,4.5,,15.7,,0,,,M,,M,,,0,,0,,0,,7.9,,37,,79,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.16,2012-06-16 0:00,NU,2012,6,16,12.8,,5.8,,19.8,,0,,,M,,M,,,19,,35,,0,,5.2,,25,,77,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.17,2012-06-17 0:00,NU,2012,6,17,13.1,,6.2,,20,,0,,,M,,M,,,9,,43,,0,,4.9,,22,,85,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.18,2012-06-18 0:00,NU,2012,6,18,4.7,,2.3,,7,,0,,,M,,M,,,34,,39,,0,,13.3,,73,,91,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.19,2012-06-19 0:00,NU,2012,6,19,5.5,,1.5,,9.5,,5.5,,,M,,M,,,33,,44,,0,,12.5,,55,,92,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.20,2012-06-20 0:00,NU,2012,6,20,9.2,,5.1,,13.2,,3.9,,,M,,M,,,31,,44,,0,,8.8,,64,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.21,2012-06-21 0:00,NU,2012,6,21,11.3,,5.5,,17,,1.4,,,M,,M,,,30,,33,,0,,6.7,,62,,88,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.22,2012-06-22 0:00,NU,2012,6,22,15.6,,6.8,,24.3,,0,,,M,,M,,,0,,0,,0,,2.4,,33,,75,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.23,2012-06-23 0:00,NU,2012,6,23,16.7,,8.5,,24.9,,0,,,M,,M,,,0,,0,,0,,1.3,,33,,83,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.24,2012-06-24 0:00,NU,2012,6,24,6.8,,4,,9.6,,0,,,M,,M,,,9,,32,,0,,11.2,,76,,89,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.25,2012-06-25 0:00,NU,2012,6,25,7.4,,4.2,,10.6,,0,,,M,,M,,,0,,0,,0,,10.6,,67,,91,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.26,2012-06-26 0:00,NU,2012,6,26,6.9,,4,,9.7,,0,,,M,,M,,,9,,35,,0,,11.1,,68,,85,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.27,2012-06-27 0:00,NU,2012,6,27,6.5,,3.3,,9.7,,0,,,M,,M,,,7,,37,,0,,11.5,,70,,88,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.28,2012-06-28 0:00,NU,2012,6,28,4.4,,2.6,,6.1,,0,,,M,,M,,,8,,35,,0,,13.6,,80,,96,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.29,2012-06-29 0:00,NU,2012,6,29,6,,3.1,,8.8,,0.3,,,M,,M,,,0,,0,,0,,12,,74,,96,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.6.30,2012-06-30 0:00,NU,2012,6,30,7.9,,4,,11.7,,0.4,,,M,,M,,,10,,37,,0,,10.1,,64,,91,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.1,2012-07-01 0:00,NU,2012,7,1,11,,6,,15.9,,0,,,M,,M,,,10,,44,,0,,7,,54,,82,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.2,2012-07-02 0:00,NU,2012,7,2,9,,6.5,,11.5,,0,,,M,,M,,,0,,0,,0,,9,,71,,86,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.3,2012-07-03 0:00,NU,2012,7,3,7.3,,5.1,,9.5,,0,,,M,,M,,,0,,0,,0,,10.7,,76,,89,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.4,2012-07-04 0:00,NU,2012,7,4,9.6,,5.5,,13.6,,0,,,M,,M,,,10,,32,,0,,8.4,,65,,88,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.5,2012-07-05 0:00,NU,2012,7,5,12.6,,7,,18.2,,0,,,M,,M,,,0,,0,,0,,5.4,,51,,84,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.6,2012-07-06 0:00,NU,2012,7,6,14.1,,8.3,,19.9,,0,,,M,,M,,,0,,0,,0,,3.9,,51,,90,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.7,2012-07-07 0:00,NU,2012,7,7,18,,9.1,,26.9,,0.3,,,M,,M,,,3,,33,,0,,0,,26,,87,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.8,2012-07-08 0:00,NU,2012,7,8,14.5,,10.7,,18.3,,0.2,,,M,,M,,,10,,35,,0,,3.5,,59,,82,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.9,2012-07-09 0:00,NU,2012,7,9,14.7,,9.6,,19.7,,6.9,,,M,,M,,,26,,54,,0,,3.3,,70,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.10,2012-07-10 0:00,NU,2012,7,10,13.7,,10.3,,17.1,,0,,,M,,M,,,0,,0,,0,,4.3,,51,,97,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.11,2012-07-11 0:00,NU,2012,7,11,9.8,,8.8,,10.7,,1.2,,,M,,M,,,0,,0,,0,,8.2,,81,,92,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.12,2012-07-12 0:00,NU,2012,7,12,11.7,,9.1,,14.3,,0,,,M,,M,,,0,,0,,0,,6.3,,70,,90,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.13,2012-07-13 0:00,NU,2012,7,13,13.3,,8.9,,17.6,,0.2,,,M,,M,,,11,,48,,0,,4.7,,50,,87,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.14,2012-07-14 0:00,NU,2012,7,14,15.7,,9.8,,21.6,,0,,,M,,M,,,11,,39,,0,,2.3,,41,,79,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.15,2012-07-15 0:00,NU,2012,7,15,14.5,,10.7,,18.3,,0,,,M,,M,,,0,,0,,0,,3.5,,62,,87,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.16,2012-07-16 0:00,NU,2012,7,16,16.6,,11.3,,21.9,,0,,,M,,M,,,19,,32,,0,,1.4,,55,,92,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.17,2012-07-17 0:00,NU,2012,7,17,14.9,,10.7,,19,,0,,,M,,M,,,1,,35,,0,,3.1,,74,,96,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.18,2012-07-18 0:00,NU,2012,7,18,12.3,,9.6,,15,,0,,,M,,M,,,30,,33,,0,,5.7,,67,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.19,2012-07-19 0:00,NU,2012,7,19,10.8,,6.4,,15.2,,0,,,M,,M,,,35,,33,,0,,7.2,,62,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.20,2012-07-20 0:00,NU,2012,7,20,10.8,,3.7,,17.8,,0,,,M,,M,,,0,,0,,0,,7.2,,49,,91,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.21,2012-07-21 0:00,NU,2012,7,21,16.1,,9.1,,23,,0,,,M,,M,,,0,,0,,0,,1.9,,41,,73,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.22,2012-07-22 0:00,NU,2012,7,22,13.8,,7.3,,20.2,,6.6,,,M,,M,,,35,,56,,0,,4.2,,66,,94,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.23,2012-07-23 0:00,NU,2012,7,23,9,,4,,14,,0,,,M,,M,,,32,,43,,0,,9,,59,,86,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.24,2012-07-24 0:00,NU,2012,7,24,15.4,,6.8,,23.9,,0,,,M,,M,,,22,,39,,0,,2.6,,52,,83,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.25,2012-07-25 0:00,NU,2012,7,25,11.5,,7,,16,,3.4,,,M,,M,,,33,,43,,0,,6.5,,66,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.26,2012-07-26 0:00,NU,2012,7,26,9.8,,5.9,,13.7,,6,,,M,,M,,,33,,37,,0,,8.2,,77,,96,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.27,2012-07-27 0:00,NU,2012,7,27,9.4,,5.7,,13.1,,0,,,M,,M,,,0,,0,,0,,8.6,,59,,91,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.28,2012-07-28 0:00,NU,2012,7,28,9.1,,3.8,,14.4,,0.2,,,M,,M,,,34,,39,,0,,8.9,,45,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.29,2012-07-29 0:00,NU,2012,7,29,9.2,,5.6,,12.7,,0.8,,,M,,M,,,0,,0,,0,,8.8,,61,,90,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.30,2012-07-30 0:00,NU,2012,7,30,8,,4.8,,11.1,,0.4,,,M,,M,,,10,,33,,0,,10,,78,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.7.31,2012-07-31 0:00,NU,2012,7,31,9.2,,3.4,,14.9,,0,,,M,,M,,,10,,37,,0,,8.8,,61,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.1,2012-08-01 0:00,NU,2012,8,1,14,,7.9,,20,,0,,,M,,M,,,11,,37,,0,,4,,48,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.2,2012-08-02 0:00,NU,2012,8,2,16.4,,8.6,,24.2,,0,,,M,,M,,,0,,0,,0,,1.6,,36,,89,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.3,2012-08-03 0:00,NU,2012,8,3,19.1,,13.8,,24.3,,0,,,M,,M,,,21,,33,,1.1,,0,,38,,74,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.4,2012-08-04 0:00,NU,2012,8,4,12.4,,8.7,,16.1,,0,,,M,,M,,,34,,82,,0,,5.6,,78,,92,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.5,2012-08-05 0:00,NU,2012,8,5,12.2,,8.7,,15.6,,0.6,,,M,,M,,,35,,44,,0,,5.8,,62,,90,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.6,2012-08-06 0:00,NU,2012,8,6,12.1,,5.7,,18.4,,0,,,M,,M,,,0,,0,,0,,5.9,,55,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.7,2012-08-07 0:00,NU,2012,8,7,17.8,,10.1,,25.4,,0,,,M,,M,,,24,,37,,0,,0.2,,29,,87,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.8,2012-08-08 0:00,NU,2012,8,8,14.8,,10.9,,18.7,,0,,,M,,M,,,0,,0,,0,,3.2,,61,,84,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.9,2012-08-09 0:00,NU,2012,8,9,9.9,,6.8,,12.9,,0.9,,,M,,M,,,36,,35,,0,,8.1,,61,,89,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.10,2012-08-10 0:00,NU,2012,8,10,9.1,,3.1,,15.1,,0,,,M,,M,,,0,,0,,0,,8.9,,51,,95,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.11,2012-08-11 0:00,NU,2012,8,11,8.2,,5.2,,11.1,,0,,,M,,M,,,36,,41,,0,,9.8,,75,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.12,2012-08-12 0:00,NU,2012,8,12,7.4,,3.8,,10.9,,0,,,M,,M,,,34,,43,,0,,10.6,,56,,86,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.13,2012-08-13 0:00,NU,2012,8,13,,M,4.7,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.14,2012-08-14 0:00,NU,2012,8,14,3.7,,0.5,,6.9,,0.3,,,M,,M,,,35,,46,,0,,14.3,,56,,89,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.15,2012-08-15 0:00,NU,2012,8,15,4,,-2.7,,10.6,,0,,,M,,M,,,0,,0,,0,,14,,57,,94,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.16,2012-08-16 0:00,NU,2012,8,16,7,,3,,11,,0,,,M,,M,,,9,,35,,0,,11,,58,,90,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.17,2012-08-17 0:00,NU,2012,8,17,11.6,,8.8,,14.4,,0.7,,,M,,M,,,0,,0,,0,,6.4,,66,,97,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.18,2012-08-18 0:00,NU,2012,8,18,11.5,,6.8,,16.2,,0,,,M,,M,,,6,,44,,0,,6.5,,75,,98,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.19,2012-08-19 0:00,NU,2012,8,19,13.8,,10.4,,17.1,,0,,,M,,M,,,31,,44,,0,,4.2,,58,,92,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.20,2012-08-20 0:00,NU,2012,8,20,13.2,,9.1,,17.2,,0.3,,,M,,M,,,29,,37,,0,,4.8,,48,,89,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.21,2012-08-21 0:00,NU,2012,8,21,8.5,,3.8,,13.1,,0,,,M,,M,,,0,,0,,0,,9.5,,62,,97,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.22,2012-08-22 0:00,NU,2012,8,22,6.8,,0.9,,12.7,,0,,,M,,M,,,0,,0,,0,,11.2,,67,,97,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.23,2012-08-23 0:00,NU,2012,8,23,8.1,,5.4,,10.7,,0,,,M,,M,,,0,,0,,0,,9.9,,78,,93,
-115.1352778,67.81722333,KUGLUKTUK CLIMATE,2300904,2300904.2012.8.24,2012-08-24 0:00,NU,2012,8,24,7.9,,6.1,,9.6,,0,,,M,,M,,,0,,0,,0,,10.1,,83,,97,
